drug_id,country,number,approved_on,expires_on,ped_extension
9476,United States,7687075,30-Mar-2010,22-Jun-2028,0
9476,United States,7084130,01-Aug-2006,29-Nov-2021,0
9489,United States,9717852,01-Aug-2017,08-Apr-2033,0
9489,United States,9034300,19-May-2015,15-Oct-2030,0
9489,United States,9259494,16-Feb-2016,04-May-2035,0
9489,United States,9849199,26-Dec-2017,11-Feb-2036,0
9499,United States,7169381,30-Jan-2007,01-Sep-2024,0
9499,United States,7658914,09-Feb-2010,01-Sep-2024,0
9499,United States,6946149,20-Sep-2005,07-Mar-2023,0
9499,United States,9326969,03-May-2016,10-Sep-2033,0
9499,United States,9592252,14-Mar-2017,11-Aug-2032,0
9499,United States,9707297,18-Jul-2017,10-Sep-2033,0
9499,United States,8999313,07-Apr-2015,10-Sep-2033,0
9499,United States,10016504,10-Jul-2018,10-Sep-2033,0
9499,United States,10646512,12-May-2020,25-Mar-2032,0
9499,United States,10792306,06-Oct-2020,09-Mar-2032,0
9499,United States,10780112,22-Sep-2020,09-Mar-2032,0
9499,United States,10143656,04-Dec-2018,04-Aug-2037,0
9499,United States,10918723,16-Feb-2021,10-Sep-2033,0
9499,United States,11033498,04-Aug-2017,04-Aug-2037,0
9517,United States,6123916,26-Sep-2000,26-Sep-2017,0
9517,United States,5776894,07-Jul-1998,07-Jul-2015,0
9526,United States,8496973,30-Jul-2013,29-Mar-2031,0
9526,United States,8568793,29-Oct-2013,24-Dec-2031,0
9526,United States,9585912,07-Mar-2017,29-Mar-2031,0
9526,United States,9345724,24-May-2016,29-Mar-2031,0
9539,United States,6103260,15-Aug-2000,17-Jul-2017,0
9543,United States,6353029,05-Mar-2002,24-Aug-2020,0
9553,United States,8247395,21-Aug-2012,22-Oct-2022,0
9553,United States,8653053,18-Feb-2014,25-Oct-2022,0
9553,United States,7939516,10-May-2011,04-May-2025,0
9553,United States,7915243,29-Mar-2011,22-Mar-2026,0
9558,United States,5798091,25-Aug-1998,25-Aug-2015,0
9570,United States,8809615,19-Aug-2014,03-Jan-2030,0
9570,United States,9233184,12-Jan-2016,01-Aug-2027,0
9591,United States,8672898,18-Mar-2014,02-Jul-2022,1
9591,United States,8684969,01-Apr-2014,20-Apr-2026,1
9591,United States,9132239,15-Sep-2015,01-Aug-2032,1
9591,United States,8920383,30-Dec-2014,17-Jan-2027,1
9591,United States,7686786,30-Mar-2010,03-Aug-2026,0
9591,United States,6899699,31-May-2005,01-Jul-2022,1
9591,United States,5866538,02-Feb-1999,20-Dec-2017,1
9591,United States,9108002,18-Aug-2015,26-Jul-2026,1
9591,United States,6458924,01-Oct-2002,22-Aug-2017,0
9591,United States,6268343,31-Jul-2001,22-Feb-2023,1
9591,United States,8846618,30-Sep-2014,27-Dec-2022,1
9591,United States,7235627,26-Jun-2007,22-Aug-2017,0
9591,United States,7615532,10-Nov-2009,28-Dec-2029,1
9591,United States,9486588,08-Nov-2016,02-Jul-2022,1
9591,United States,9457154,04-Oct-2016,27-Mar-2028,1
9591,United States,RE46363,11-Apr-2017,03-Feb-2027,1
9591,United States,8937042,20-Jan-2015,05-Nov-2029,1
9591,United States,9687611,27-Jun-2017,27-Aug-2027,1
9591,United States,9775953,03-Oct-2017,17-Jan-2027,1
9591,United States,9884094,06-Feb-2018,01-May-2033,0
9591,United States,9861757,09-Jan-2018,20-Jul-2026,1
9591,United States,9616180,11-Apr-2017,20-Jul-2026,1
9591,United States,8579869,12-Nov-2013,30-Dec-2023,1
9591,United States,7762994,27-Jul-2010,23-Nov-2024,1
9591,United States,10220155,05-Mar-2019,17-Jan-2027,1
9591,United States,10357616,23-Jul-2019,20-Jan-2026,0
9591,United States,10376652,13-Aug-2019,20-Jan-2026,0
9594,United States,5840757,24-Nov-1998,24-Nov-2015,0
9595,United States,5948818,07-Sep-1999,13-May-2016,0
9595,United States,5792795,11-Aug-1998,13-May-2016,0
9595,United States,8383678,26-Feb-2013,07-Feb-2025,0
9595,United States,9132112,15-Sep-2015,07-Feb-2025,0
9595,United States,9012501,21-Apr-2015,07-Feb-2025,0
9595,United States,9050308,09-Jun-2015,04-Jan-2033,0
9595,United States,9050309,09-Jun-2015,04-Jan-2033,0
9595,United States,7960370,14-Jun-2011,07-Feb-2025,0
9595,United States,10117844,06-Nov-2018,04-Jan-2033,0
9597,United States,8871745,28-Oct-2014,06-Aug-2027,0
9597,United States,8530694,10-Sep-2013,06-Aug-2027,0
9597,United States,7442830,28-Oct-2008,06-Aug-2027,0
9597,United States,9175017,03-Nov-2015,16-Jun-2029,0
9597,United States,8003819,23-Aug-2011,06-Aug-2027,0
9597,United States,9233115,12-Jan-2016,12-Aug-2024,0
9597,United States,8546608,01-Oct-2013,12-Aug-2024,0
9597,United States,7687662,30-Mar-2010,06-Aug-2027,0
9597,United States,8859504,14-Oct-2014,16-Jun-2029,0
11132,United States,8147852,03-Apr-2012,30-Mar-2028,0
11137,United States,8932610,13-Jan-2015,24-Mar-2030,0
11139,United States,9198871,01-Dec-2015,07-Feb-2030,0
11139,United States,8562979,22-Oct-2013,20-Feb-2028,0
11139,United States,8562980,22-Oct-2013,20-Feb-2028,0
11139,United States,8562981,22-Oct-2013,20-Feb-2028,0
11139,United States,8221747,17-Jul-2012,20-Feb-2028,0
11139,United States,8562978,22-Oct-2013,20-Feb-2028,0
11139,United States,8246950,21-Aug-2012,20-Feb-2028,0
11139,United States,7658918,09-Feb-2010,20-Feb-2028,0
11140,United States,9198871,01-Dec-2015,07-Feb-2030,0
11140,United States,8562979,22-Oct-2013,20-Feb-2028,0
11140,United States,8562980,22-Oct-2013,20-Feb-2028,0
11140,United States,8562981,22-Oct-2013,20-Feb-2028,0
11140,United States,8221747,17-Jul-2012,20-Feb-2028,0
11140,United States,8562978,22-Oct-2013,20-Feb-2028,0
11140,United States,8246950,21-Aug-2012,20-Feb-2028,0
11140,United States,7658918,09-Feb-2010,20-Feb-2028,0
11148,United States,6103260,15-Aug-2000,17-Jul-2017,0
11165,United States,7381427,03-Jun-2008,08-Jun-2022,0
11165,United States,9675639,13-Jun-2017,04-Jul-2035,0
11165,United States,9980983,29-May-2018,21-Apr-2035,0
11165,United States,10098910,16-Oct-2018,21-Apr-2035,0
11165,United States,10493103,03-Dec-2019,21-Apr-2035,0
11165,United States,10729720,04-Aug-2020,21-Apr-2035,0
11178,United States,5686060,11-Nov-1997,11-Nov-2017,0
11178,United States,10232061,19-Mar-2019,06-Jul-2038,0
11178,United States,10335502,02-Jul-2019,06-Jul-2038,0
11181,United States,10568855,25-Feb-2020,15-Mar-2033,0
11181,United States,6706276,16-Mar-2004,06-Mar-2022,0
11200,United States,10130646,20-Nov-2018,11-Jan-2038,0
11200,United States,10342813,09-Jul-2019,25-Jul-2037,0
11254,United States,9549999,24-Jan-2017,10-Mar-2030,0
11330,United States,7163931,16-Jan-2007,20-Dec-2021,0
11330,United States,6958326,25-Oct-2005,20-Dec-2021,0
11330,United States,5798338,25-Aug-1998,10-Jul-2015,0
11330,United States,6441168,27-Aug-2002,30-Jul-2022,0
11330,United States,8617597,31-Dec-2013,08-Feb-2030,0
11357,United States,6406713,18-Jun-2002,18-Jun-2019,0
11358,United States,6406713,18-Jun-2002,18-Jun-2019,0
11436,United States,7205302,17-Apr-2007,04-Apr-2023,0
11436,United States,9173881,03-Nov-2015,12-Aug-2029,0
11436,United States,9284280,15-Mar-2016,25-Jun-2030,0
11436,United States,8791122,29-Jul-2014,01-Aug-2030,0
11436,United States,10828298,10-Nov-2020,01-Dec-2036,0
11436,United States,10821108,03-Nov-2020,01-Dec-2036,0
11437,United States,9126931,08-Sep-2015,29-May-2031,0
11437,United States,9440922,13-Sep-2016,09-Jun-2030,0
11437,United States,9365514,14-Jun-2016,04-Mar-2032,0
11437,United States,10350214,16-Jul-2019,24-Apr-2035,0
11641,United States,8283369,09-Oct-2012,26-Nov-2028,0
11641,United States,8084483,27-Dec-2011,17-Aug-2029,0
11641,United States,8357713,22-Jan-2013,26-Nov-2028,0
11641,United States,8546437,01-Oct-2013,29-Apr-2029,0
11641,United States,9216179,22-Dec-2015,02-Aug-2030,0
11641,United States,8003681,23-Aug-2011,25-Aug-2025,0
11641,United States,8546436,01-Oct-2013,29-Feb-2032,0
11641,United States,9956205,01-May-2018,28-Dec-2031,0
11641,United States,10183012,22-Jan-2019,26-Nov-2028,0
11655,United States,8871759,28-Oct-2014,04-May-2031,0
11655,United States,7973040,05-Jul-2011,24-Jul-2029,0
11656,United States,8871759,28-Oct-2014,04-May-2031,0
11656,United States,7973040,05-Jul-2011,24-Jul-2029,0
11663,United States,9174982,03-Nov-2015,26-May-2030,0
11663,United States,8546399,01-Oct-2013,27-Jun-2031,0
11663,United States,9539251,10-Jan-2017,06-Sep-2033,0
11663,United States,8722657,13-May-2014,29-Jan-2032,0
11663,United States,10730873,04-Aug-2020,21-Nov-2031,0
11663,United States,10993942,06-Sep-2013,06-Sep-2033,0
11678,United States,6500829,31-Dec-2002,07-Mar-2022,0
11684,United States,9034300,19-May-2015,15-Oct-2030,0
11684,United States,9259494,16-Feb-2016,04-May-2035,0
11684,United States,9849199,26-Dec-2017,11-Feb-2036,0
11693,United States,8927574,06-Jan-2015,12-Nov-2030,0
11693,United States,7928122,19-Apr-2011,05-Nov-2024,0
11693,United States,9085553,21-Jul-2015,25-Jul-2033,0
11693,United States,9353088,31-May-2016,21-Oct-2030,0
11693,United States,9216174,22-Dec-2015,05-Nov-2024,0
11693,United States,7314938,01-Jan-2008,10-Mar-2025,0
11693,United States,8084047,27-Dec-2011,17-May-2026,0
11693,United States,8367701,05-Feb-2013,15-Apr-2029,0
11693,United States,8168655,01-May-2012,09-May-2029,0
11693,United States,8592450,26-Nov-2013,17-May-2026,0
11693,United States,7790743,07-Sep-2010,05-Nov-2024,0
11693,United States,7745460,29-Jun-2010,05-Nov-2024,0
11693,United States,9447077,20-Sep-2016,15-Apr-2029,0
11693,United States,9890141,13-Feb-2018,21-Oct-2030,0
11693,United States,10124000,13-Nov-2018,05-Nov-2024,0
11693,United States,11058677,18-Dec-2013,18-Dec-2033,0
11695,United States,7964580,21-Jun-2011,26-Sep-2029,1
11695,United States,8334270,18-Dec-2012,21-Sep-2028,1
11695,United States,8633309,21-Jan-2014,26-Sep-2029,1
11695,United States,8618076,31-Dec-2013,11-Jun-2031,1
11695,United States,8735372,27-May-2014,21-Sep-2028,1
11695,United States,8580765,12-Nov-2013,21-Sep-2028,1
11695,United States,8889159,18-Nov-2014,26-Sep-2029,1
11695,United States,9085573,21-Jul-2015,21-Sep-2028,1
11695,United States,9284342,15-Mar-2016,13-Mar-2031,1
11695,United States,8940718,27-Jan-2015,16-May-2033,1
11695,United States,8575135,05-Nov-2013,05-May-2034,1
11695,United States,8921341,30-Dec-2014,16-May-2033,1
11695,United States,9585906,07-Mar-2017,21-Mar-2028,0
11695,United States,9296782,29-Mar-2016,17-Jul-2034,0
11695,United States,9757406,12-Sep-2017,30-Jul-2034,1
11695,United States,9868745,16-Jan-2018,16-Nov-2032,0
11695,United States,10086011,02-Oct-2018,30-Jul-2034,1
11695,United States,8957046,17-Feb-2015,21-Mar-2028,0
11695,United States,10912814,09-Feb-2021,01-Jun-2037,0
11714,United States,9550759,24-Jan-2017,26-Jul-2026,0
11714,United States,9745290,29-Aug-2017,10-Oct-2027,0
11714,United States,9630955,25-Apr-2017,12-Dec-2032,0
11714,United States,10583130,10-Mar-2020,31-Mar-2030,0
11714,United States,8524746,03-Sep-2013,14-Jul-2029,0
11714,United States,8168793,01-May-2012,02-Apr-2029,0
11714,United States,10357468,23-Jul-2019,27-May-2035,0
11714,United States,10071085,11-Sep-2018,31-Mar-2030,0
11714,United States,8907099,09-Dec-2014,12-May-2027,0
11722,United States,10793893,06-Oct-2020,07-Apr-2034,0
11722,United States,11060128,29-Jun-2012,29-Jun-2032,0
11724,United States,8354430,15-Jan-2013,26-Feb-2026,0
11724,United States,7910605,22-Mar-2011,23-Sep-2022,0
11724,United States,8486947,16-Jul-2013,26-Sep-2029,0
11724,United States,7169928,30-Jan-2007,02-Feb-2020,0
11724,United States,8207197,26-Jun-2012,25-Feb-2029,0
11726,United States,7214696,08-May-2007,19-Dec-2023,0
11726,United States,9770441,26-Sep-2017,31-Aug-2035,0
11726,United States,8653119,18-Feb-2014,28-Jan-2024,0
11726,United States,7214695,08-May-2007,27-Apr-2024,0
11726,United States,8168663,01-May-2012,19-Dec-2023,0
11734,United States,7452895,18-Nov-2008,16-Nov-2024,0
11734,United States,9457093,04-Oct-2016,12-Oct-2032,0
11734,United States,9693989,04-Jul-2017,09-May-2027,0
11734,United States,8648087,11-Feb-2014,12-Apr-2031,0
11735,United States,9700592,11-Jul-2017,05-Nov-2033,0
11735,United States,9352013,31-May-2016,05-Nov-2033,0
11735,United States,10286034,14-May-2019,05-Nov-2033,0
11735,United States,6794489,21-Sep-2004,28-Jun-2020,0
11735,United States,6579968,17-Jun-2003,28-Jun-2020,0
11742,United States,8058467,15-Nov-2011,05-Jan-2025,0
11742,United States,7910767,22-Mar-2011,05-Jan-2025,0
11742,United States,7273946,25-Sep-2007,03-Oct-2025,0
11742,United States,7629345,08-Dec-2009,05-Jan-2025,0
11742,United States,6211233,03-Apr-2001,17-Jun-2018,0
11759,United States,9186344,17-Nov-2015,01-Jul-2025,0
11759,United States,8697748,15-Apr-2014,03-Oct-2025,0
11771,United States,8178693,15-May-2012,13-Mar-2023,0
11771,United States,9562017,07-Feb-2017,12-Dec-2026,0
11771,United States,7425637,16-Sep-2008,11-Apr-2024,0
11771,United States,9156795,13-Oct-2015,12-Dec-2026,0
11773,United States,9108975,18-Aug-2015,11-Nov-2031,0
11773,United States,RE46365,11-Apr-2017,11-Jan-2028,0
11773,United States,RE46375,25-Apr-2017,05-Oct-2026,0
11773,United States,10952968,23-Mar-2021,13-May-2033,0
11775,United States,7332472,19-Feb-2008,17-Oct-2022,0
11775,United States,10286036,14-May-2019,07-Dec-2037,0
11782,United States,9458195,04-Oct-2016,13-Oct-2027,0
11782,United States,8039435,18-Oct-2011,13-Oct-2027,0
11785,United States,9796721,24-Oct-2017,01-Jul-2036,0
11785,United States,9758524,12-Sep-2017,11-Jul-2032,0
11785,United States,9290504,22-Mar-2016,11-Jul-2032,0
11785,United States,7459554,02-Dec-2008,24-Nov-2026,0
11785,United States,10167291,01-Jan-2019,01-Jul-2036,0
11785,United States,10272083,30-Apr-2019,21-Jan-2035,0
11785,United States,10239883,26-Mar-2019,11-Jul-2032,0
11794,United States,8324242,04-Dec-2012,18-Apr-2027,0
11794,United States,8754224,17-Jun-2014,28-Dec-2026,0
11794,United States,8410274,02-Apr-2013,28-Dec-2026,0
11794,United States,7495103,24-Feb-2009,20-May-2027,0
11794,United States,9670163,06-Jun-2017,28-Dec-2026,0
11794,United States,8415387,09-Apr-2013,12-Nov-2027,0
11794,United States,9012496,21-Apr-2015,15-Jul-2033,0
11794,United States,8598181,03-Dec-2013,01-May-2027,0
11794,United States,8629162,14-Jan-2014,24-Jun-2025,0
11794,United States,8623905,07-Jan-2014,01-May-2027,0
11794,United States,7645789,12-Jan-2010,01-May-2027,0
11794,United States,7776905,17-Aug-2010,03-Jun-2027,0
11794,United States,9931334,03-Apr-2018,28-Dec-2026,0
11794,United States,9974781,22-May-2018,09-Apr-2027,0
11794,United States,10022352,17-Jul-2018,09-Apr-2027,0
11794,United States,10058546,28-Aug-2018,15-Jul-2033,0
11794,United States,10081621,25-Sep-2018,25-Mar-2031,0
11794,United States,10206877,19-Feb-2019,14-Apr-2035,0
11794,United States,10239867,26-Mar-2019,09-Apr-2027,0
11794,United States,8354427,15-Jan-2013,06-Jul-2026,0
11794,United States,10646481,12-May-2020,13-Aug-2029,0
11794,United States,10758534,01-Sep-2020,06-Oct-2035,0
11794,United States,10793547,06-Oct-2020,08-Dec-2037,0
11800,United States,9763941,19-Sep-2017,21-Nov-2032,0
11800,United States,9314464,19-Apr-2016,04-Jul-2031,0
11800,United States,9850229,26-Dec-2017,27-Aug-2030,0
11800,United States,8541575,24-Sep-2013,26-Feb-2030,0
11800,United States,10005761,26-Jun-2018,27-Aug-2030,0
11800,United States,9850230,26-Dec-2017,27-Aug-2030,0
11800,United States,9593099,14-Mar-2017,27-Aug-2030,0
11800,United States,9593100,14-Mar-2017,27-Aug-2030,0
11800,United States,8946250,03-Feb-2015,23-Jul-2029,0
11800,United States,9387208,12-Jul-2016,21-Nov-2032,0
11800,United States,8501758,06-Aug-2013,04-Mar-2031,0
11800,United States,10258622,16-Apr-2019,21-Nov-2032,0
11800,United States,9474754,25-Oct-2016,05-Aug-2033,0
11812,United States,8685980,01-Apr-2014,25-May-2030,0
11812,United States,9193732,24-Nov-2015,09-Nov-2031,0
11812,United States,8415355,09-Apr-2013,19-Feb-2031,0
11812,United States,8324225,04-Dec-2012,17-Jun-2028,0
11812,United States,9416136,16-Aug-2016,20-Aug-2029,0
11812,United States,8962630,24-Feb-2015,09-Dec-2029,0
11812,United States,9868739,16-Jan-2018,09-Nov-2031,0
11812,United States,10799506,13-Oct-2020,14-Apr-2036,0
11814,United States,8748459,10-Jun-2014,27-Mar-2023,0
11814,United States,7423050,09-Sep-2008,06-Apr-2025,0
11814,United States,11053214,05-Dec-2017,05-Dec-2037,0
11833,United States,7125879,24-Oct-2006,09-Aug-2022,0
11833,United States,6838464,04-Jan-2005,26-Feb-2021,0
11833,United States,8080551,20-Dec-2011,11-Apr-2023,0
11833,United States,8410103,02-Apr-2013,28-Apr-2026,0
11833,United States,10927129,23-Feb-2021,28-Apr-2026,0
11835,United States,8741948,03-Jun-2014,03-May-2025,0
11835,United States,8263120,11-Sep-2012,03-May-2025,0
11835,United States,8529945,10-Sep-2013,03-May-2025,0
11835,United States,8486446,16-Jul-2013,03-May-2025,0
11839,United States,7727993,01-Jun-2010,28-Jan-2023,0
11839,United States,7727994,01-Jun-2010,18-Jan-2023,0
11839,United States,7541363,02-Jun-2009,13-Nov-2024,0
11839,United States,8318201,27-Nov-2012,05-Sep-2027,0
11842,United States,9820985,21-Nov-2017,27-Jul-2029,0
11842,United States,8012976,06-Sep-2011,19-Oct-2029,0
11842,United States,8735392,27-May-2014,20-Oct-2031,0
11842,United States,8420650,16-Apr-2013,27-Jul-2029,0
11842,United States,10189837,29-Jan-2019,20-Oct-2031,0
11843,United States,9006281,14-Apr-2015,02-May-2030,0
11843,United States,9408840,09-Aug-2016,30-Dec-2029,0
11843,United States,8541448,24-Sep-2013,30-Dec-2029,0
11843,United States,8969377,03-Mar-2015,30-Dec-2029,0
11873,United States,8901123,02-Dec-2014,20-May-2029,0
11873,United States,8461330,11-Jun-2013,19-Nov-2027,0
11873,United States,7767675,03-Aug-2010,19-Nov-2027,0
11873,United States,8420645,16-Apr-2013,05-Jun-2031,0
11873,United States,10596178,24-Mar-2020,22-Jul-2035,0
11875,United States,8071623,06-Dec-2011,22-Mar-2030,0
11875,United States,8436185,07-May-2013,24-Apr-2029,0
11875,United States,8859562,14-Oct-2014,04-Aug-2031,0
11875,United States,8143241,27-Mar-2012,12-Aug-2027,0
11875,United States,8071579,06-Dec-2011,12-Aug-2027,0
11875,United States,11091459,27-Mar-2018,27-Mar-2038,0
11878,United States,8461333,11-Jun-2013,25-Feb-2025,0
11878,United States,8168615,01-May-2012,25-Feb-2025,0
11878,United States,7745625,29-Jun-2010,19-Nov-2027,0
11881,United States,6642245,04-Nov-2003,04-May-2021,1
11881,United States,6703396,09-Mar-2004,09-Sep-2021,1
11881,United States,9296769,29-Mar-2016,15-Aug-2032,0
11881,United States,7803788,28-Sep-2010,02-Feb-2022,0
11881,United States,8754065,17-Jun-2014,15-Aug-2032,0
11881,United States,7390791,24-Jun-2008,07-May-2022,0
11881,United States,9216996,22-Dec-2015,19-Dec-2033,0
11881,United States,9708342,18-Jul-2017,19-Jun-2035,0
11881,United States,9732092,15-Aug-2017,19-Dec-2033,0
11881,United States,10385067,20-Aug-2019,19-Jun-2035,0
11881,United States,10548846,04-Feb-2020,08-Nov-2036,0
11882,United States,6821987,23-Nov-2004,26-Apr-2022,0
11882,United States,7166722,23-Jan-2007,16-Nov-2023,0
11899,United States,8420629,16-Apr-2013,10-Mar-2029,0
11899,United States,8158616,17-Apr-2012,08-Jun-2030,0
11905,United States,8785500,22-Jul-2014,09-Jul-2031,0
11905,United States,9592207,14-Mar-2017,20-Mar-2027,0
11905,United States,10869844,22-Dec-2020,10-Sep-2035,0
11909,United States,7326708,05-Feb-2008,24-May-2027,1
11909,United States,6699871,02-Mar-2004,26-Jan-2023,1
11909,United States,6890898,10-May-2005,02-Feb-2019,0
11909,United States,7078381,18-Jul-2006,02-Feb-2019,0
11909,United States,7459428,02-Dec-2008,02-Feb-2019,0
11909,United States,8080580,20-Dec-2011,13-Jul-2030,0
11909,United States,9439902,13-Sep-2016,21-Oct-2030,0
11909,United States,9439901,13-Sep-2016,21-Oct-2030,0
11909,United States,9308204,12-Apr-2016,21-Oct-2030,0
11910,United States,8790708,29-Jul-2014,05-Nov-2030,0
